date,prefecture_code,gender,elderly,status,count
2022-06-03,34,F,1,2,7
2022-06-03,34,F,1,3,104
2022-06-03,34,F,1,4,28
2022-06-03,34,M,0,1,100
2022-06-03,34,M,0,2,144
2022-06-03,34,M,0,3,1394
2022-06-03,34,M,0,4,10
2022-06-03,34,M,1,1,2
2022-06-03,34,M,1,2,9
2022-06-03,34,M,1,3,75
2022-06-03,34,M,1,4,21
2022-06-03,34,U,NA,1,1
2022-06-03,34,U,NA,3,9
2022-06-03,35,F,0,1,26
2022-06-03,35,F,0,2,79
2022-06-03,35,F,0,3,539
2022-06-03,35,F,0,4,9
2022-06-03,35,F,1,1,1
2022-06-03,35,F,1,2,4
2022-06-03,35,F,1,3,54
2022-06-03,35,F,1,4,16
2022-06-03,35,M,0,1,35
2022-06-03,35,M,0,2,113
2022-06-03,35,M,0,3,480
2022-06-03,35,M,0,4,5
2022-06-03,35,M,1,2,1
2022-06-03,35,M,1,3,38
2022-06-03,35,M,1,4,17
2022-06-03,35,U,NA,2,1
2022-06-03,36,F,0,1,10
2022-06-03,36,F,0,2,11
2022-06-03,36,F,0,3,454
2022-06-03,36,F,1,1,2
2022-06-03,36,F,1,2,1
2022-06-03,36,F,1,3,19
2022-06-03,36,F,1,4,1
2022-06-03,36,M,0,1,13
2022-06-03,36,M,0,2,22
2022-06-03,36,M,0,3,409
2022-06-03,36,M,0,4,4
2022-06-03,36,M,1,3,26
2022-06-03,36,M,1,4,1
2022-06-03,36,U,NA,1,1
2022-06-03,37,F,0,1,19
2022-06-03,37,F,0,2,51
2022-06-03,37,F,0,3,576
2022-06-03,37,F,0,4,8
2022-06-03,37,F,1,1,1
2022-06-03,37,F,1,2,2
2022-06-03,37,F,1,3,41
2022-06-03,37,F,1,4,8
2022-06-03,37,M,0,1,18
2022-06-03,37,M,0,2,35
2022-06-03,37,M,0,3,507
2022-06-03,37,M,0,4,2
2022-06-03,37,M,1,1,3
2022-06-03,37,M,1,3,39
2022-06-03,37,M,1,4,11
2022-06-03,37,U,NA,3,1
2022-06-03,38,F,0,1,46
2022-06-03,38,F,0,2,105
2022-06-03,38,F,0,3,1117
2022-06-03,38,F,0,4,17
2022-06-03,38,F,1,1,2
2022-06-03,38,F,1,2,1
2022-06-03,38,F,1,3,62
2022-06-03,38,F,1,4,6
2022-06-03,38,M,0,1,35
2022-06-03,38,M,0,2,114
2022-06-03,38,M,0,3,936
2022-06-03,38,M,0,4,9
2022-06-03,38,M,1,1,2
2022-06-03,38,M,1,2,4
2022-06-03,38,M,1,3,63
2022-06-03,38,M,1,4,11
2022-06-03,38,U,NA,3,1
2022-06-03,39,F,0,1,23
2022-06-03,39,F,0,2,21
2022-06-03,39,F,0,3,509
2022-06-03,39,F,0,4,9
2022-06-03,39,F,1,1,1
2022-06-03,39,F,1,3,43
2022-06-03,39,F,1,4,8
2022-06-03,39,M,0,1,34
2022-06-03,39,M,0,2,36
2022-06-03,39,M,0,3,477
2022-06-03,39,M,0,4,7
2022-06-03,39,M,1,1,3
2022-06-03,39,M,1,3,30
2022-06-03,39,M,1,4,18
2022-06-03,39,U,NA,3,3
2022-06-03,40,F,0,1,127
2022-06-03,40,F,0,2,259
2022-06-03,40,F,0,3,3470
2022-06-03,40,F,0,4,34
2022-06-03,40,F,1,1,8
2022-06-03,40,F,1,2,9
2022-06-03,40,F,1,3,250
2022-06-03,40,F,1,4,38
2022-06-03,40,M,0,1,159
2022-06-03,40,M,0,2,252
2022-06-03,40,M,0,3,3633
2022-06-03,40,M,0,4,25
2022-06-03,40,M,1,1,2
2022-06-03,40,M,1,2,11
2022-06-03,40,M,1,3,155
2022-06-03,40,M,1,4,40
2022-06-03,40,U,NA,1,2
2022-06-03,40,U,NA,2,1
2022-06-03,40,U,NA,3,6
2022-06-03,41,F,0,1,52
2022-06-03,41,F,0,2,68
2022-06-03,41,F,0,3,686
2022-06-03,41,F,0,4,9
2022-06-03,41,F,1,1,3
2022-06-03,41,F,1,2,4
2022-06-03,41,F,1,3,32
2022-06-03,41,F,1,4,5
2022-06-03,41,M,0,1,38
2022-06-03,41,M,0,2,75
2022-06-03,41,M,0,3,648
2022-06-03,41,M,0,4,3
2022-06-03,41,M,1,1,1
2022-06-03,41,M,1,2,3
2022-06-03,41,M,1,3,31
2022-06-03,41,M,1,4,11
2022-06-03,41,U,NA,3,1
2022-06-03,42,F,0,1,78
2022-06-03,42,F,0,2,117
2022-06-03,42,F,0,3,902
2022-06-03,42,F,0,4,10
2022-06-03,42,F,1,1,1
2022-06-03,42,F,1,2,4
2022-06-03,42,F,1,3,84
2022-06-03,42,F,1,4,2
2022-06-03,42,M,0,1,80
2022-06-03,42,M,0,2,114
2022-06-03,42,M,0,3,840
2022-06-03,42,M,0,4,5
2022-06-03,42,M,1,1,2
2022-06-03,42,M,1,2,1
2022-06-03,42,M,1,3,69
2022-06-03,42,M,1,4,2
2022-06-03,42,U,NA,3,1
2022-06-03,43,F,0,1,43
2022-06-03,43,F,0,2,207
2022-06-03,43,F,0,3,660
2022-06-03,43,F,1,1,3
2022-06-03,43,F,1,2,2
2022-06-03,43,F,1,3,53
2022-06-03,43,F,1,4,4
2022-06-03,43,M,0,1,55
2022-06-03,43,M,0,2,208
2022-06-03,43,M,0,3,553
2022-06-03,43,M,1,1,1
2022-06-03,43,M,1,2,1
2022-06-03,43,M,1,3,35
2022-06-03,43,M,1,4,2
2022-06-03,43,U,NA,3,4
2022-06-03,44,F,0,1,45
2022-06-03,44,F,0,2,52
2022-06-03,44,F,0,3,736
2022-06-03,44,F,0,4,31
2022-06-03,44,F,1,1,5
2022-06-03,44,F,1,2,4
2022-06-03,44,F,1,3,36
2022-06-03,44,F,1,4,57
2022-06-03,44,M,0,1,32
2022-06-03,44,M,0,2,54
2022-06-03,44,M,0,3,828
2022-06-03,44,M,0,4,13
2022-06-03,44,M,1,1,1
2022-06-03,44,M,1,2,1
2022-06-03,44,M,1,3,29
2022-06-03,44,M,1,4,37
2022-06-03,44,U,NA,3,1
2022-06-03,45,F,0,1,60
2022-06-03,45,F,0,2,80
2022-06-03,45,F,0,3,1004
2022-06-03,45,F,0,4,7
2022-06-03,45,F,1,1,5
2022-06-03,45,F,1,2,2
2022-06-03,45,F,1,3,69
2022-06-03,45,F,1,4,1
2022-06-03,45,M,0,1,63
2022-06-03,45,M,0,2,81
2022-06-03,45,M,0,3,913
2022-06-03,45,M,0,4,2
2022-06-03,45,M,1,1,3
2022-06-03,45,M,1,2,1
2022-06-03,45,M,1,3,48
2022-06-03,45,M,1,4,6
2022-06-03,45,U,NA,3,1
2022-06-03,46,F,0,1,53
2022-06-03,46,F,0,2,166
2022-06-03,46,F,0,3,1397
2022-06-03,46,F,0,4,17
2022-06-03,46,F,1,1,2
2022-06-03,46,F,1,2,3
2022-06-03,46,F,1,3,92
2022-06-03,46,F,1,4,7
2022-06-03,46,M,0,1,61
2022-06-03,46,M,0,2,137
2022-06-03,46,M,0,3,1222
2022-06-03,46,M,0,4,15
2022-06-03,46,M,1,1,1
2022-06-03,46,M,1,2,3
2022-06-03,46,M,1,3,64
2022-06-03,46,M,1,4,19
2022-06-03,46,U,NA,1,1
2022-06-03,46,U,NA,2,1
2022-06-03,46,U,NA,3,2
2022-06-03,47,F,0,1,46
2022-06-03,47,F,0,2,54
2022-06-03,47,F,0,3,879
2022-06-03,47,F,0,4,2
2022-06-03,47,F,1,1,2
2022-06-03,47,F,1,2,3
2022-06-03,47,F,1,3,77
2022-06-03,47,F,1,4,3
2022-06-03,47,M,0,1,43
2022-06-03,47,M,0,2,54
2022-06-03,47,M,0,3,781
2022-06-03,47,M,0,4,3
2022-06-03,47,M,1,1,1
2022-06-03,47,M,1,2,5
2022-06-03,47,M,1,3,72
2022-06-03,47,M,1,4,4
2022-06-03,47,U,NA,1,6
2022-06-03,47,U,NA,2,1
2022-06-03,47,U,NA,3,3
2022-06-04,01,F,0,1,203
2022-06-04,01,F,0,2,406
2022-06-04,01,F,0,3,3567
2022-06-04,01,F,0,4,15
2022-06-04,01,F,1,1,5
2022-06-04,01,F,1,2,5
2022-06-04,01,F,1,3,164
2022-06-04,01,F,1,4,14
2022-06-04,01,M,0,1,195
2022-06-04,01,M,0,2,370
2022-06-04,01,M,0,3,3840
2022-06-04,01,M,0,4,14
2022-06-04,01,M,1,1,4
2022-06-04,01,M,1,2,7
2022-06-04,01,M,1,3,145
2022-06-04,01,M,1,4,12
2022-06-04,01,U,NA,1,1
2022-06-04,01,U,NA,3,4
2022-06-04,02,F,0,1,96
2022-06-04,02,F,0,2,143
2022-06-04,02,F,0,3,1689
2022-06-04,02,F,0,4,16
2022-06-04,02,F,1,1,6
2022-06-04,02,F,1,2,3
2022-06-04,02,F,1,3,69
2022-06-04,02,F,1,4,9
2022-06-04,02,M,0,1,93
2022-06-04,02,M,0,2,160
2022-06-04,02,M,0,3,1778
2022-06-04,02,M,0,4,7
2022-06-04,02,M,1,1,1
2022-06-04,02,M,1,2,4
2022-06-04,02,M,1,3,60
2022-06-04,02,M,1,4,8
2022-06-04,02,U,NA,3,2
2022-06-04,03,F,0,1,251
2022-06-04,03,F,0,2,125
2022-06-04,03,F,0,3,905
2022-06-04,03,F,0,4,1
2022-06-04,03,F,1,2,1
2022-06-04,03,F,1,3,25
2022-06-04,03,F,1,4,2
2022-06-04,03,M,0,1,262
2022-06-04,03,M,0,2,142
2022-06-04,03,M,0,3,1085
2022-06-04,03,M,1,1,2
2022-06-04,03,M,1,2,1
2022-06-04,03,M,1,3,22
2022-06-04,03,M,1,4,6
2022-06-04,03,U,NA,2,2
2022-06-04,03,U,NA,3,1
2022-06-04,04,F,0,1,246
2022-06-04,04,F,0,2,335
2022-06-04,04,F,0,3,2680
2022-06-04,04,F,0,4,8
2022-06-04,04,F,1,1,1
2022-06-04,04,F,1,3,89
2022-06-04,04,F,1,4,6
2022-06-04,04,M,0,1,234
2022-06-04,04,M,0,2,345
2022-06-04,04,M,0,3,2840
2022-06-04,04,M,0,4,5
2022-06-04,04,M,1,1,1
2022-06-04,04,M,1,2,1
2022-06-04,04,M,1,3,62
2022-06-04,04,M,1,4,6
2022-06-04,04,U,NA,2,1
2022-06-04,04,U,NA,3,9
2022-06-04,05,F,0,1,118
2022-06-04,05,F,0,2,298
2022-06-04,05,F,0,3,869
2022-06-04,05,F,0,4,1
2022-06-04,05,F,1,2,4
2022-06-04,05,F,1,3,23
2022-06-04,05,M,0,1,128
2022-06-04,05,M,0,2,288
2022-06-04,05,M,0,3,886
2022-06-04,05,M,0,4,2
2022-06-04,05,M,1,1,3
2022-06-04,05,M,1,2,1
2022-06-04,05,M,1,3,10
2022-06-04,05,M,1,4,3
2022-06-04,05,U,NA,3,1
2022-06-04,06,F,0,1,121
2022-06-04,06,F,0,2,157
2022-06-04,06,F,0,3,1132
2022-06-04,06,F,1,1,7
2022-06-04,06,F,1,2,7
2022-06-04,06,F,1,3,36
2022-06-04,06,M,0,1,113
2022-06-04,06,M,0,2,152
2022-06-04,06,M,0,3,1355
2022-06-04,06,M,1,1,7
2022-06-04,06,M,1,2,4
2022-06-04,06,M,1,3,22
2022-06-04,06,U,NA,3,2
2022-06-04,07,F,0,1,130
2022-06-04,07,F,0,2,344
2022-06-04,07,F,0,3,1411
2022-06-04,07,F,0,4,10
2022-06-04,07,F,1,3,31
2022-06-04,07,F,1,4,6
2022-06-04,07,M,0,1,116
2022-06-04,07,M,0,2,381
2022-06-04,07,M,0,3,1687
2022-06-04,07,M,0,4,7
2022-06-04,07,M,1,3,37
2022-06-04,07,M,1,4,10
2022-06-04,07,U,NA,2,1
2022-06-04,07,U,NA,3,7
2022-06-04,08,F,0,1,472
2022-06-04,08,F,0,2,385
2022-06-04,08,F,0,3,2584
2022-06-04,08,F,0,4,24
2022-06-04,08,F,1,1,17
2022-06-04,08,F,1,2,8
2022-06-04,08,F,1,3,121
2022-06-04,08,F,1,4,20
2022-06-04,08,M,0,1,459
2022-06-04,08,M,0,2,403
2022-06-04,08,M,0,3,3002
2022-06-04,08,M,0,4,9
2022-06-04,08,M,1,1,11
2022-06-04,08,M,1,2,3
2022-06-04,08,M,1,3,109
2022-06-04,08,M,1,4,17
2022-06-04,08,U,NA,1,3
2022-06-04,08,U,NA,2,1
2022-06-04,08,U,NA,3,2
2022-06-04,09,F,0,1,279
2022-06-04,09,F,0,2,330
2022-06-04,09,F,0,3,2923
2022-06-04,09,F,0,4,17
2022-06-04,09,F,1,1,6
2022-06-04,09,F,1,2,5
2022-06-04,09,F,1,3,91
2022-06-04,09,F,1,4,12
2022-06-04,09,M,0,1,336
2022-06-04,09,M,0,2,355
2022-06-04,09,M,0,3,3578
2022-06-04,09,M,0,4,4
2022-06-04,09,M,1,1,5
2022-06-04,09,M,1,2,4
2022-06-04,09,M,1,3,103
2022-06-04,09,M,1,4,19
2022-06-04,09,U,NA,1,1
2022-06-04,09,U,NA,2,6
2022-06-04,09,U,NA,3,7
2022-06-04,10,F,0,1,133
2022-06-04,10,F,0,2,264
2022-06-04,10,F,0,3,1442
2022-06-04,10,F,0,4,14
2022-06-04,10,F,1,1,5
2022-06-04,10,F,1,2,4
2022-06-04,10,F,1,3,85
2022-06-04,10,F,1,4,13
2022-06-04,10,M,0,1,143
2022-06-04,10,M,0,2,281
2022-06-04,10,M,0,3,1875
2022-06-04,10,M,0,4,12
2022-06-04,10,M,1,1,2
2022-06-04,10,M,1,2,5
2022-06-04,10,M,1,3,92
2022-06-04,10,M,1,4,21
2022-06-04,10,U,NA,1,3
2022-06-04,10,U,NA,2,1
2022-06-04,10,U,NA,3,5
2022-06-04,11,F,0,1,555
2022-06-04,11,F,0,2,1053
2022-06-04,11,F,0,3,7653
2022-06-04,11,F,0,4,59
2022-06-04,11,F,1,1,18
2022-06-04,11,F,1,2,19
2022-06-04,11,F,1,3,279
2022-06-04,11,F,1,4,64
2022-06-04,11,M,0,1,612
2022-06-04,11,M,0,2,1189
2022-06-04,11,M,0,3,8356
2022-06-04,11,M,0,4,26
2022-06-04,11,M,1,1,14
2022-06-04,11,M,1,2,11
2022-06-04,11,M,1,3,277
2022-06-04,11,M,1,4,44
2022-06-04,11,U,NA,2,2
2022-06-04,11,U,NA,3,18
2022-06-04,12,F,0,1,478
2022-06-04,12,F,0,2,932
2022-06-04,12,F,0,3,6443
2022-06-04,12,F,0,4,47
2022-06-04,12,F,1,1,6
2022-06-04,12,F,1,2,10
2022-06-04,12,F,1,3,261
2022-06-04,12,F,1,4,69
2022-06-04,12,M,0,1,519
2022-06-04,12,M,0,2,917
2022-06-04,12,M,0,3,7048
2022-06-04,12,M,0,4,31
2022-06-04,12,M,1,1,8
2022-06-04,12,M,1,2,6
2022-06-04,12,M,1,3,248
2022-06-04,12,M,1,4,43
2022-06-04,12,M,NA,3,1
2022-06-04,12,U,NA,1,2
2022-06-04,12,U,NA,2,5
2022-06-04,12,U,NA,3,14
2022-06-04,13,F,0,1,872
2022-06-04,13,F,0,2,1199
2022-06-04,13,F,0,3,7413
2022-06-04,13,F,0,4,140
2022-06-04,13,F,1,1,19
2022-06-04,13,F,1,2,19
2022-06-04,13,F,1,3,359
2022-06-04,13,F,1,4,151
2022-06-04,13,M,0,1,927
2022-06-04,13,M,0,2,1315
2022-06-04,13,M,0,3,7624
2022-06-04,13,M,0,4,126
2022-06-04,13,M,1,1,18
2022-06-04,13,M,1,2,20
2022-06-04,13,M,1,3,273
2022-06-04,13,M,1,4,158
2022-06-04,13,U,0,3,4
2022-06-04,13,U,NA,1,8
2022-06-04,13,U,NA,2,8
2022-06-04,13,U,NA,3,23
2022-06-04,14,F,0,1,624
2022-06-04,14,F,0,2,912
2022-06-04,14,F,0,3,7653
2022-06-04,14,F,0,4,82
2022-06-04,14,F,1,1,12
2022-06-04,14,F,1,2,16
2022-06-04,14,F,1,3,385
2022-06-04,14,F,1,4,82
2022-06-04,14,M,0,1,644
2022-06-04,14,M,0,2,942
2022-06-04,14,M,0,3,8209
2022-06-04,14,M,0,4,36
2022-06-04,14,M,1,1,12
2022-06-04,14,M,1,2,22
2022-06-04,14,M,1,3,353
2022-06-04,14,M,1,4,83
2022-06-04,14,U,NA,1,5
2022-06-04,14,U,NA,2,1
2022-06-04,14,U,NA,3,5
2022-06-04,15,F,0,1,424
2022-06-04,15,F,0,2,278
2022-06-04,15,F,0,3,3595
2022-06-04,15,F,0,4,7
2022-06-04,15,F,1,1,3
2022-06-04,15,F,1,2,2
2022-06-04,15,F,1,3,240
2022-06-04,15,F,1,4,4
2022-06-04,15,M,0,1,434
2022-06-04,15,M,0,2,322
2022-06-04,15,M,0,3,3809
2022-06-04,15,M,0,4,3
2022-06-04,15,M,1,1,2
2022-06-04,15,M,1,2,1
2022-06-04,15,M,1,3,224
2022-06-04,15,M,1,4,6
2022-06-04,15,U,NA,3,5
2022-06-04,16,F,0,1,119
2022-06-04,16,F,0,2,169
2022-06-04,16,F,0,3,766
2022-06-04,16,F,0,4,4
2022-06-04,16,F,1,1,5
2022-06-04,16,F,1,2,3
2022-06-04,16,F,1,3,34
2022-06-04,16,F,1,4,3
2022-06-04,16,M,0,1,122
2022-06-04,16,M,0,2,154
2022-06-04,16,M,0,3,1042
2022-06-04,16,M,1,1,4
2022-06-04,16,M,1,2,2
2022-06-04,16,M,1,3,27
2022-06-04,16,M,1,4,2
2022-06-04,16,U,NA,2,1
2022-06-04,17,F,0,1,135
2022-06-04,17,F,0,2,144
2022-06-04,17,F,0,3,1138
2022-06-04,17,F,0,4,8
2022-06-04,17,F,1,1,2
2022-06-04,17,F,1,2,3
2022-06-04,17,F,1,3,42
2022-06-04,17,F,1,4,6
2022-06-04,17,M,0,1,159
2022-06-04,17,M,0,2,167
2022-06-04,17,M,0,3,1336
2022-06-04,17,M,0,4,7
2022-06-04,17,M,1,1,1
2022-06-04,17,M,1,3,30
2022-06-04,17,M,1,4,9
2022-06-04,17,U,NA,1,1
2022-06-04,18,F,0,1,61
2022-06-04,18,F,0,2,138
2022-06-04,18,F,0,3,837
2022-06-04,18,F,0,4,2
2022-06-04,18,F,1,1,3
2022-06-04,18,F,1,2,2
2022-06-04,18,F,1,3,39
2022-06-04,18,F,1,4,9
2022-06-04,18,M,0,1,48
2022-06-04,18,M,0,2,142
2022-06-04,18,M,0,3,875
2022-06-04,18,M,0,4,2
2022-06-04,18,M,1,1,2
2022-06-04,18,M,1,2,2
2022-06-04,18,M,1,3,36
2022-06-04,18,M,1,4,10
2022-06-04,18,U,NA,1,1
2022-06-04,18,U,NA,2,1
2022-06-04,18,U,NA,3,21
2022-06-04,19,F,0,1,43
2022-06-04,19,F,0,2,28
2022-06-04,19,F,0,3,570
2022-06-04,19,F,0,4,7
2022-06-04,19,F,1,1,1
2022-06-04,19,F,1,2,1
2022-06-04,19,F,1,3,24
2022-06-04,19,F,1,4,7
2022-06-04,19,M,0,1,29
2022-06-04,19,M,0,2,34
2022-06-04,19,M,0,3,558
2022-06-04,19,M,0,4,7
2022-06-04,19,M,1,3,21
2022-06-04,19,M,1,4,9
2022-06-04,19,U,NA,1,2
2022-06-04,19,U,NA,2,2
2022-06-04,19,U,NA,3,1
2022-06-04,20,F,0,1,156
2022-06-04,20,F,0,2,554
2022-06-04,20,F,0,3,2184
2022-06-04,20,F,0,4,2
2022-06-04,20,F,1,1,10
2022-06-04,20,F,1,2,4
2022-06-04,20,F,1,3,90
2022-06-04,20,F,1,4,10
2022-06-04,20,M,0,1,180
2022-06-04,20,M,0,2,539
2022-06-04,20,M,0,3,2295
2022-06-04,20,M,0,4,2
2022-06-04,20,M,1,1,7
2022-06-04,20,M,1,2,4
2022-06-04,20,M,1,3,71
2022-06-04,20,M,1,4,7
2022-06-04,20,U,NA,1,1
2022-06-04,20,U,NA,2,7
2022-06-04,20,U,NA,3,3
2022-06-04,21,F,0,1,215
2022-06-04,21,F,0,2,153
2022-06-04,21,F,0,3,2187
2022-06-04,21,F,0,4,10
2022-06-04,21,F,1,1,1
2022-06-04,21,F,1,2,1
2022-06-04,21,F,1,3,101
2022-06-04,21,F,1,4,17
2022-06-04,21,M,0,1,200
2022-06-04,21,M,0,2,140
2022-06-04,21,M,0,3,2374
2022-06-04,21,M,0,4,7
2022-06-04,21,M,1,1,1
2022-06-04,21,M,1,2,3
2022-06-04,21,M,1,3,81
2022-06-04,21,M,1,4,19
2022-06-04,21,U,0,3,622
2022-06-04,21,U,NA,1,2
2022-06-04,21,U,NA,3,3
2022-06-04,22,F,0,1,290
2022-06-04,22,F,0,2,435
2022-06-04,22,F,0,3,2978
2022-06-04,22,F,0,4,15
2022-06-04,22,F,1,1,16
2022-06-04,22,F,1,2,10
2022-06-04,22,F,1,3,129
2022-06-04,22,F,1,4,13
2022-06-04,22,M,0,1,322
2022-06-04,22,M,0,2,428
2022-06-04,22,M,0,3,3322
2022-06-04,22,M,0,4,7
2022-06-04,22,M,1,1,9
2022-06-04,22,M,1,2,8
2022-06-04,22,M,1,3,107
2022-06-04,22,M,1,4,13
2022-06-04,22,U,NA,1,3
2022-06-04,22,U,NA,2,2
2022-06-04,22,U,NA,3,2
2022-06-04,23,F,0,1,514
2022-06-04,23,F,0,2,789
2022-06-04,23,F,0,3,7007
2022-06-04,23,F,0,4,35
2022-06-04,23,F,1,1,4
2022-06-04,23,F,1,2,10
2022-06-04,23,F,1,3,307
2022-06-04,23,F,1,4,37
2022-06-04,23,M,0,1,629
2022-06-04,23,M,0,2,789
2022-06-04,23,M,0,3,7382
2022-06-04,23,M,0,4,14
2022-06-04,23,M,1,1,7
2022-06-04,23,M,1,2,10
2022-06-04,23,M,1,3,267
2022-06-04,23,M,1,4,40
2022-06-04,23,U,NA,2,2
2022-06-04,23,U,NA,3,6
2022-06-04,24,F,0,1,169
2022-06-04,24,F,0,2,150
2022-06-04,24,F,0,3,2447
2022-06-04,24,F,0,4,33
2022-06-04,24,F,1,1,2
2022-06-04,24,F,1,3,100
2022-06-04,24,F,1,4,11
2022-06-04,24,M,0,1,158
2022-06-04,24,M,0,2,144
2022-06-04,24,M,0,3,2654
2022-06-04,24,M,0,4,7
2022-06-04,24,M,1,1,2
2022-06-04,24,M,1,2,4
2022-06-04,24,M,1,3,103
2022-06-04,24,M,1,4,5
2022-06-04,24,U,NA,1,2
2022-06-04,24,U,NA,3,5
2022-06-04,25,F,0,1,40
2022-06-04,25,F,0,2,90
2022-06-04,25,F,0,3,1114
2022-06-04,25,F,1,2,1
2022-06-04,25,F,1,3,49
2022-06-04,25,M,0,1,65
2022-06-04,25,M,0,2,109
2022-06-04,25,M,0,3,1131
2022-06-04,25,M,1,3,33
2022-06-04,25,U,NA,2,1
2022-06-04,26,F,0,1,86
2022-06-04,26,F,0,2,312
2022-06-04,26,F,0,3,2561
2022-06-04,26,F,0,4,23
2022-06-04,26,F,1,1,1
2022-06-04,26,F,1,2,5
2022-06-04,26,F,1,3,123
2022-06-04,26,F,1,4,19
2022-06-04,26,M,0,1,121
2022-06-04,26,M,0,2,289
2022-06-04,26,M,0,3,2396
2022-06-04,26,M,0,4,7
2022-06-04,26,M,1,1,2
2022-06-04,26,M,1,2,3
2022-06-04,26,M,1,3,86
2022-06-04,26,M,1,4,14
2022-06-04,26,U,NA,1,2
2022-06-04,26,U,NA,2,1
2022-06-04,26,U,NA,3,5
2022-06-04,26,U,NA,4,6
2022-06-04,27,F,0,1,252
2022-06-04,27,F,0,2,466
2022-06-04,27,F,0,3,8394
2022-06-04,27,F,0,4,77
2022-06-04,27,F,1,1,8
2022-06-04,27,F,1,2,16
2022-06-04,27,F,1,3,495
2022-06-04,27,F,1,4,49
2022-06-04,27,M,0,1,270
2022-06-04,27,M,0,2,505
2022-06-04,27,M,0,3,8370
2022-06-04,27,M,0,4,40
2022-06-04,27,M,1,1,9
2022-06-04,27,M,1,2,4
2022-06-04,27,M,1,3,400
2022-06-04,27,M,1,4,63
2022-06-04,27,U,NA,2,2
2022-06-04,27,U,NA,3,5
2022-06-04,28,F,0,1,296
2022-06-04,28,F,0,2,287
2022-06-04,28,F,0,3,4562
2022-06-04,28,F,0,4,29
2022-06-04,28,F,1,1,8
2022-06-04,28,F,1,2,8
2022-06-04,28,F,1,3,219
2022-06-04,28,F,1,4,26
2022-06-04,28,M,0,1,332
2022-06-04,28,M,0,2,319
2022-06-04,28,M,0,3,4392
2022-06-04,28,M,0,4,12
2022-06-04,28,M,1,1,4
2022-06-04,28,M,1,2,13
2022-06-04,28,M,1,3,167
2022-06-04,28,M,1,4,47
2022-06-04,28,U,NA,1,3
2022-06-04,28,U,NA,2,3
2022-06-04,28,U,NA,3,9
2022-06-04,29,F,0,1,33
2022-06-04,29,F,0,2,55
2022-06-04,29,F,0,3,734
2022-06-04,29,F,1,1,1
2022-06-04,29,F,1,2,5
2022-06-04,29,F,1,3,53
2022-06-04,29,M,0,1,31
2022-06-04,29,M,0,2,59
2022-06-04,29,M,0,3,861
2022-06-04,29,M,0,4,1
2022-06-04,29,M,1,2,1
2022-06-04,29,M,1,3,52
2022-06-04,29,M,1,4,1
2022-06-04,29,U,NA,3,1
2022-06-04,30,F,0,1,17
2022-06-04,30,F,0,2,71
2022-06-04,30,F,0,3,390
2022-06-04,30,F,1,2,1
2022-06-04,30,F,1,3,16
2022-06-04,30,M,0,1,19
2022-06-04,30,M,0,2,55
2022-06-04,30,M,0,3,400
2022-06-04,30,M,0,4,1
2022-06-04,30,M,1,3,11
2022-06-04,31,F,0,1,45
2022-06-04,31,F,0,2,152
2022-06-04,31,F,0,3,521
2022-06-04,31,F,0,4,4
2022-06-04,31,F,1,2,2
2022-06-04,31,F,1,3,26
2022-06-04,31,M,0,1,33
2022-06-04,31,M,0,2,174
2022-06-04,31,M,0,3,521
2022-06-04,31,M,0,4,4
2022-06-04,31,M,1,2,1
2022-06-04,31,M,1,3,12
2022-06-04,31,M,1,4,1
2022-06-04,32,F,0,1,119
2022-06-04,32,F,0,2,98
2022-06-04,32,F,0,3,817
2022-06-04,32,F,1,1,2
2022-06-04,32,F,1,2,1
2022-06-04,32,F,1,3,29
2022-06-04,32,F,1,4,2
2022-06-04,32,M,0,1,132
2022-06-04,32,M,0,2,112
2022-06-04,32,M,0,3,853
2022-06-04,32,M,1,1,2
2022-06-04,32,M,1,2,1
2022-06-04,32,M,1,3,28
2022-06-04,32,U,NA,3,1
2022-06-04,33,F,0,1,165
2022-06-04,33,F,0,2,262
2022-06-04,33,F,0,3,2008
2022-06-04,33,F,0,4,67
2022-06-04,33,F,1,1,7
2022-06-04,33,F,1,2,7
2022-06-04,33,F,1,3,109
2022-06-04,33,F,1,4,45
2022-06-04,33,M,0,1,153
2022-06-04,33,M,0,2,289
2022-06-04,33,M,0,3,2075
2022-06-04,33,M,0,4,44
2022-06-04,33,M,1,1,3
2022-06-04,33,M,1,2,3
2022-06-04,33,M,1,3,92
2022-06-04,33,M,1,4,44
2022-06-04,33,U,NA,3,2
2022-06-04,34,F,0,1,176
2022-06-04,34,F,0,2,358
2022-06-04,34,F,0,3,1925
2022-06-04,34,F,0,4,17
2022-06-04,34,F,1,1,7
2022-06-04,34,F,1,2,4
2022-06-04,34,F,1,3,97
2022-06-04,34,F,1,4,22
2022-06-04,34,M,0,1,198
2022-06-04,34,M,0,2,340
2022-06-04,34,M,0,3,2044
2022-06-04,34,M,0,4,9
2022-06-04,34,M,1,1,4
2022-06-04,34,M,1,2,2
2022-06-04,34,M,1,3,95
2022-06-04,34,M,1,4,19
2022-06-04,34,U,NA,1,1
2022-06-04,34,U,NA,3,8
2022-06-04,35,F,0,1,110
2022-06-04,35,F,0,2,160
2022-06-04,35,F,0,3,884
2022-06-04,35,F,0,4,49
2022-06-04,35,F,1,1,4
2022-06-04,35,F,1,2,1
2022-06-04,35,F,1,3,50
2022-06-04,35,F,1,4,43
